Station Name,station_lat,station_lon,Bikes Available,restaurant_lat,restaurant_lon,name,distance,address,telephone,rating,open_true
Eglinton Ave E / Redpath Ave,43.7078691,-79.39248,3,43.707981,-79.393364,Banjara Indian Cuisine,511,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,1
Eglinton Ave E / Redpath Ave,43.7078691,-79.39248,3,43.700552,-79.396672,Khau Gully,476,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,1
Eglinton Ave E / Redpath Ave,43.7078691,-79.39248,3,43.707981,-79.393364,Banjara Indian Cuisine,503,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,1
Eglinton Ave E / Redpath Ave,43.7078691,-79.39248,3,43.700552,-79.396672,Khau Gully,419,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,1
Eglinton Ave E / Redpath Ave,43.7078691,-79.39248,3,43.700552,-79.396672,Khau Gully,778,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,1
Eglinton Ave E / Redpath Ave,43.7078691,-79.39248,3,43.707981,-79.393364,Banjara Indian Cuisine,288,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,1
Eglinton Ave E / Redpath Ave,43.7078691,-79.39248,3,43.707981,-79.393364,Banjara Indian Cuisine,336,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,1
Kingston Rd / Beech Ave,43.680095,-79.291714,3,43.672744,-79.287895,Outrigger Tap & Table,393,"2232 Queen St E, Toronto ON",(647) 748-2232,6.3,1
Kingston Rd / Beech Ave,43.680095,-79.291714,3,43.672744,-79.287895,Outrigger Tap & Table,101,"2232 Queen St E, Toronto ON",(647) 748-2232,6.3,1
Kingston Rd / Beech Ave,43.680095,-79.291714,3,43.672744,-79.287895,Outrigger Tap & Table,520,"2232 Queen St E, Toronto ON",(647) 748-2232,6.3,1
Kingston Rd / Beech Ave,43.680095,-79.291714,3,43.672744,-79.287895,Outrigger Tap & Table,533,"2232 Queen St E, Toronto ON",(647) 748-2232,6.3,1
Kingston Rd / Beech Ave,43.680095,-79.291714,3,43.672744,-79.287895,Outrigger Tap & Table,874,"2232 Queen St E, Toronto ON",(647) 748-2232,6.3,1
Kingston Rd / Beech Ave,43.680095,-79.291714,3,43.672744,-79.287895,Outrigger Tap & Table,810,"2232 Queen St E, Toronto ON",(647) 748-2232,6.3,1
Kingston Rd / Beech Ave,43.680095,-79.291714,3,43.672744,-79.287895,Outrigger Tap & Table,908,"2232 Queen St E, Toronto ON",(647) 748-2232,6.3,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,652,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,562,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,996,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.639268,-79.385502,Indian Roti House,851,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,915,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.639268,-79.385502,Indian Roti House,884,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,879,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.639268,-79.385502,Indian Roti House,651,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,1
Union Station,43.645609,-79.380386,38,43.639268,-79.385502,Indian Roti House,640,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,1
Union Station,43.645609,-79.380386,38,43.639268,-79.385502,Indian Roti House,526,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,667,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,954,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,382,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,603,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.639268,-79.385502,Indian Roti House,961,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,865,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,753,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.639268,-79.385502,Indian Roti House,837,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,343,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,840,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,888,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,661,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.639268,-79.385502,Indian Roti House,488,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,311,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,276,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,704,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,817,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.639268,-79.385502,Indian Roti House,862,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,629,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.639268,-79.385502,Indian Roti House,432,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,442,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,665,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,523,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,668,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.639268,-79.385502,Indian Roti House,145,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,1
Union Station,43.645609,-79.380386,38,43.639268,-79.385502,Indian Roti House,294,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,922,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,548,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,473,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,199,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,999,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,205,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,1002,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,626,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,980,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,763,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,371,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,643,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,197,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,825,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.639268,-79.385502,Indian Roti House,759,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,875,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,492,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,135,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,945,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,794,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,218,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,683,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,829,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.639268,-79.385502,Indian Roti House,496,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,1
Union Station,43.645609,-79.380386,38,43.639268,-79.385502,Indian Roti House,207,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,1
Union Station,43.645609,-79.380386,38,43.639268,-79.385502,Indian Roti House,396,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,571,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,932,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.639268,-79.385502,Indian Roti House,726,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,1
Union Station,43.645609,-79.380386,38,43.639268,-79.385502,Indian Roti House,416,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,988,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.639268,-79.385502,Indian Roti House,485,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,664,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,280,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,672,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648545,-79.372114,Bindia Indian Bistro,838,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,1
Union Station,43.645609,-79.380386,38,43.648393,-79.373445,C'est What,960,"67 Front St E (at Church St), Toronto ON M5E 1B5",(416) 867-9499,8.2,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,631,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,452,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.65705,-79.384874,Matagali Restaurant,355,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,522,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.65705,-79.384874,Matagali Restaurant,174,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,884,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,483,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,965,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,726,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,958,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,529,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.665222,-79.384445,The Halal Guys Inc,666,"563 Yonge St (at Wellesley St E), Toronto ON M4Y 1Z2",(416) 901-1011,6.0,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,929,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,264,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.65705,-79.384874,Matagali Restaurant,341,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.665222,-79.384445,The Halal Guys Inc,921,"563 Yonge St (at Wellesley St E), Toronto ON M4Y 1Z2",(416) 901-1011,6.0,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,460,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,138,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,633,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.65705,-79.384874,Matagali Restaurant,292,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,981,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,665,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,736,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,501,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,280,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.65705,-79.384874,Matagali Restaurant,230,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.658245,-79.381557,Joe's Buffet Palace,169,"361 Yonge St (Elm Street), Toronto ON M5B 1S1",(416) 850-3179,5.5,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,243,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,299,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,772,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,836,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,771,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,240,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,263,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,801,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,581,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,270,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,546,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.65705,-79.384874,Matagali Restaurant,125,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,519,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,677,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,289,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,864,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,538,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.658245,-79.381557,Joe's Buffet Palace,93,"361 Yonge St (Elm Street), Toronto ON M5B 1S1",(416) 850-3179,5.5,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,141,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,408,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,794,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,733,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,910,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,917,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,257,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.65705,-79.384874,Matagali Restaurant,350,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,271,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,363,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,722,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,436,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,661,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,329,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,337,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,720,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,826,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,56,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,936,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.661085,-79.38575,Colaba Junction,340,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.665222,-79.384445,The Halal Guys Inc,697,"563 Yonge St (at Wellesley St E), Toronto ON M4Y 1Z2",(416) 901-1011,6.0,1
Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,11,43.667943,-79.385626,Kothur Indian Cuisine,865,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,0
